price_date,sentiment_score,ret_cs_std,ret_cs_mad,ret_mean,n_tickers_returns,coverage_ratio,roll_corr_sent_std_5d,roll_corr_sent_std_10d,roll_corr_sent_std_30d,roll_corr_sent_mad_5d,roll_corr_sent_mad_10d,roll_corr_sent_mad_30d,roll_corr_sent_mean_5d,roll_corr_sent_mean_10d,roll_corr_sent_mean_30d
2025-07-24 00:00:00+00:00,-0.045700195995340864,0.013238627499470997,0.010000590113567897,-0.002654472858299274,7,1.0,-0.07995195781363855,0.40876016309653745,0.13454944060416346,-0.22317408096141164,0.3861678348649891,0.0658828307382506,0.04717890656383334,0.24448182200606863,-0.10463376088356979
2025-08-07 00:00:00+00:00,-0.05224317563609716,0.009538183101939459,0.007803717936583912,-0.0015553203912655204,7,1.0,-0.4179791132796547,0.4250620729664697,0.13262128736396167,-0.6001445220305615,0.40631556202249847,0.06519842960816888,0.274764054654195,0.2520143097787573,-0.10518615513545543
2025-08-21 00:00:00+00:00,-0.14737794217337102,0.003637117798703205,0.003097410907534852,-0.0030018619630843213,7,1.0,0.7099700249732788,0.5045953512362925,0.18050510938373493,0.6464425699809572,0.49649557797813376,0.11563954954075942,0.7721374148843728,0.33355519319313187,-0.09122601267722782
2025-09-04 00:00:00+00:00,-0.09898107692399888,0.005983612276410345,0.00416072201935523,0.008199012418563986,7,1.0,0.9474137627705876,0.5772719086953652,0.20029241083124805,0.9318862535721039,0.5451976719380528,0.134268489675357,0.26747889528542884,0.23852316868084966,-0.08610435682323646
2025-09-08 00:00:00+00:00,-0.0861011272069388,0.009386509127508944,0.006310111928598204,-0.004512663006060282,7,1.0,0.9243995595055914,0.24749748420246256,0.20811068503926763,0.9341214063669394,0.19079836287183388,0.13866259250847549,-0.09782507341385563,-0.05752592302205186,-0.08662842390823391
2025-09-22 00:00:00+00:00,-0.026518909824458328,0.024846673692748046,0.01938423914450161,0.006027783475984554,7,1.0,0.8460262519610745,0.23388442782137006,0.2243131969047891,0.842380410684521,0.2101752915535361,0.1612680393622105,0.3462553432791358,0.08647749143597638,-0.08478020547216845
2025-10-06 00:00:00+00:00,-0.0034718316896717263,0.013119473531022266,0.011330125453441432,0.01145987071276249,7,1.0,0.7731155132937619,0.20945781418412918,0.2162686266722608,0.8055215350561182,0.20986806603933847,0.16250223412231787,0.6984222046897899,0.2233249512627439,-0.07622936558906147
2025-10-07 00:00:00+00:00,0.09590620294059674,0.011662320695766955,0.007288423829235837,-0.008746610388821883,7,1.0,0.2525529494191302,0.45537348091663477,0.18480788177660665,0.184626599404864,0.3596077274942423,0.12088036359369712,-0.43111701017290055,0.05937997774673022,-0.10237226221064101
2025-10-09 00:00:00+00:00,-0.0747734596822723,0.012855459935279529,0.009892811531852702,0.0024648160291986044,7,1.0,0.00544218418791724,0.46309207176644673,0.18250206717321674,-0.07172217055350587,0.38017158178291444,0.11806071776601304,-0.3008537297462044,-0.10830865773783442,-0.10169689144216164
2025-10-23 00:00:00+00:00,-0.15591454962881443,0.02577601868000712,0.016342520787237632,0.011801203402592391,7,1.0,-0.6365558995068193,0.02825846156408599,0.14263728285591432,-0.5617140588317525,0.08076231894748194,0.09210394565268865,-0.7379539395594069,-0.3582139225388384,-0.106369448899383
2025-11-06 00:00:00+00:00,-0.10647113135429832,0.017551447614315062,0.013767631042917295,-0.020043350621127127,7,1.0,-0.7962131386835607,-0.011482058088099874,0.14186068923048709,-0.8948765679035431,0.02579959010814019,0.08127551994368712,-0.17072113162847433,-0.10378922640333094,-0.08980532062410043
2025-11-20 00:00:00+00:00,-0.08948248907867254,0.02046798287512253,0.015333373699567167,-0.04111274061411163,7,1.0,-0.7805746899744543,-0.02611679005654205,0.11862707265763534,-0.8791748628299032,0.0051580331712755435,0.0650731321639607,-0.09278915841432184,0.015623474423863682,-0.09261081366766782
2025-12-08 00:00:00+00:00,-0.044225128764500396,0.014005177703394928,0.011004630637891628,-0.0036013618812315447,7,1.0,-0.8814477630091885,-0.2712466790265535,0.11792532054975163,-0.7979789063773038,-0.21581846698011645,0.06558634527366325,-0.23362776250323664,0.02335483299074367,-0.09445558707049224
2025-12-10 00:00:00+00:00,-0.05215124544726621,0.009989789881866707,0.008068700710706084,0.003594313922571144,7,1.0,-0.9074479812018189,-0.4239063994688861,0.12470441076216321,-0.8375035916793464,-0.37598168639025914,0.07371796566254538,-0.1265649019103616,0.08011511281906981,-0.0890816693739764
2025-12-17 00:00:00+00:00,-0.1057047813410101,0.015439193045603447,0.013174426507296555,-0.020925729529205045,7,1.0,-0.6606849974521434,-0.5002489268108103,0.11812874318400884,-0.7625621589888463,-0.5118244154687506,0.06187499305132108,0.7103136377369578,0.15167614595400097,-0.09311226435332763
2025-12-22 00:00:00+00:00,-0.06165677099058391,0.002330436144747593,0.0016003295125365687,-0.002047135934018221,7,1.0,-0.4976959625308521,-0.5064857525287715,0.060797295978124936,-0.5345783305454795,-0.5267606243574007,0.0034054280215376114,0.7684185149437845,0.11794410060419515,-0.06663831202255016
2025-12-23 00:00:00+00:00,-0.13883552287030315,0.015558257873098174,0.011152601455644888,0.009834372191156519,5,0.7142857142857143,-0.5114335613389525,-0.4988744545612273,0.1616234380136798,-0.44403696921298463,-0.5424428356323541,0.11912158017634791,-0.061232368120060755,-0.11225010639798781,0.1554096418304824
2026-01-06 00:00:00+00:00,0.13223869902257981,0.022460066180633287,0.016808762261020887,-0.003084634161152816,7,1.0,0.47191416936678454,0.024558569839111744,0.19974782418205853,0.43874146601160147,0.09645912735602305,0.17332836258706658,-0.04002000579727121,-0.006303718002427829,0.1158827946253431
2026-01-07 00:00:00+00:00,0.13645159015311048,0.013174147261913629,0.010454889528275085,0.001595635974483858,7,1.0,0.34948477330918515,-0.0674989221936855,0.1361072039969895,0.33881115736188316,0.008098817562464838,0.12682453631722462,0.11277491774045427,0.10720887756315949,0.09504196889528911
2026-01-08 00:00:00+00:00,0.023099809384986042,0.014145792279787198,0.011214875342133319,0.00016521997716058872,7,1.0,0.445633396885117,0.15704832213289288,0.12951588663417823,0.5031619815078502,0.15514859030847697,0.1230878917612198,-0.6262793913680664,0.3175209165613839,0.12297283407057807
2026-01-12 00:00:00+00:00,0.07376381506959737,0.011986820585074541,0.008894382474799293,0.0047922712907078596,7,1.0,0.16761829598016834,0.17064301641863383,0.2128061730656818,0.26702026077720953,0.16331151991325574,0.19528128924554297,-0.8119425339605029,0.3112417392840642,0.13740739752948192
2026-01-13 00:00:00+00:00,0.15100746537738163,0.010294669166544292,0.008616188377364418,-0.004575757761488838,7,1.0,0.08722950522904607,0.19991192329818888,0.16515143886472505,0.1141273433951472,0.2041741357430449,0.16119753974995973,-0.5110002030713633,0.07434788678757986,0.11187031668646472
2026-01-14 00:00:00+00:00,0.17123596076897094,0.008723989722485979,0.007110727191513173,-0.008825689463279749,7,1.0,-0.7924660295272352,0.08796317560298196,0.10538067621889834,-0.7162509292492782,0.10172170437871515,0.10581217018755294,-0.6598316422149693,-0.06888377063407176,0.07290774532907253
2026-01-16 00:00:00+00:00,0.1381115371573575,0.006979710107452184,0.005358123442880607,-0.006248209811739895,7,1.0,-0.8567388988622374,-0.041556263867904834,0.06755245976385811,-0.7790665864016469,-0.027729756915609468,0.05442620677870214,-0.8036844593407197,-0.04623087361651724,0.05562893903159378
